"tweet_id"
"1465602796284219393"
"1465270677850701839"
"1460088388413919243"
"1449133436564819973"
"1447617515744604171"
"1447262747977207809"
"1446915751789596674"
"1443955764813512747"
"1433465320807837701"
"1432956129705824258"
"1431626133502631937"
"1428197448602771457"
"1427866763530625028"
"1426860368702345216"
"1426790109681274880"
"1426308807089524738"
"1426287118133862402"
"1424631947968450562"
"1424150795835035658"
"1424149424872230917"
"1424148626855579649"
"1424135016162861056"
"1423601301645004803"
"1423332751684640776"
"1423078051823464451"
"1422740020939612161"
"1422190104613953537"
"1421878719744983044"
"1421691723709702144"
"1421392821274038278"
"1421097778369998851"
"1421018632302305282"
"1420960316746354690"
"1420940057825841157"
"1420503084569178114"
"1420503038993829898"
"1420012271686848514"
"1418968033050210309"
"1418951910263033885"
"1418951358531702800"
"1417828489936478209"
"1416413272610328578"
"1416411520997773316"
"1416410769604767746"
"1416385595153260545"
"1414354681942446082"
"1414120168796696577"
"1414119859630264321"
"1413886718202322948"
"1413863533784272904"
"1413824401762619393"
"1413728225788846084"
"1413707920097771521"
"1413703250616934401"
"1413659278255087616"
"1413598522281168899"
"1413479597669117966"
"1413470438437449729"
"1413469911783936003"
"1413469282911019015"
"1413458024212033537"
"1413452582953971717"
"1448688803800027137"
"1414201451342086147"
"1412536008458051584"
"1412506795722035202"
"1412482624598257664"
"1412453659204636677"
"1412397540645933056"
"1412396161416110080"
"1412391094512504846"
"1450248267678236673"
"1425297628154122242"
"1417584439811526659"
"1417170340367712262"
"1415327654006329347"
"1456029210418495493"
"1419360912134316036"
"1418674733416071168"
"1418053065375113216"
"1449472890714349571"
"1429058982904094721"
"1428243756784840709"
"1420963929350676482"
"1419392392017321984"
"1418706825957068801"
"1425813013358022662"
"1425605919614902276"
"1425575801957847041"
"1425477888971722756"
"1425386193022185472"
"1459508480457461760"
"1455558366642819073"
"1452046192305532929"
"1451655852272668677"
"1453659818393210880"
"1453621723883089925"
"1465754565077348354"
"1458478207804583943"
"1454103217273507848"
"1452256331470155777"
"1452089967497388044"
"1451267923918655497"
"1447140032545017856"
"1445428416296194061"
"1445210747542417412"
"1445210695025430530"
"1444148115670552578"
"1443959283415199744"
"1442045187551858688"
"1441385632861876227"
"1441385010804703232"
"1438452341041254400"
"1438370120968122369"
"1436792918703058945"
"1436604397979590656"
"1436482157787103232"
"1436000524042649603"
"1435192507789451264"
"1435162698954727424"
"1433801325934940162"
"1433206715860848644"
"1432798158849982470"
"1432461946306109444"
"1431278061534818310"
"1430725032003600396"
"1430291254311596040"
"1430237765887746051"
"1429968609976193030"
"1428453470017818629"
"1427975774678695937"
"1426959944197287945"
"1426707009655738368"
"1426189293526073347"
"1426177290828910594"
"1424287052556873731"
"1424158550335631363"
"1423965008321552387"
"1423854909275865089"
"1423611381882961927"
"1423592272885690369"
"1423581895766417413"
"1423414499885920262"
"1423341575594184705"
"1423286419632517125"
"1423006380756111362"
"1422952996141371392"
"1464937435759005699"
"1463550514415779840"
"1463466861765578753"
"1461303602379636739"
"1459591827955269634"
"1458930046245158917"
"1457962101553696769"
"1457430128489869316"
"1451855945944948739"
"1449326754963861507"
"1448671827803312133"
"1458605319978946560"
"1458285841206284289"
"1451912631640600581"
"1450455961785753606"
"1447680088582115328"
"1445060948272746499"
"1444056638713786368"
"1443766564168241167"
"1439103046777139201"
"1435185158022389768"
"1432722709251862534"
"1430458862570725379"
"1429477858167173123"
"1429285579913535493"
"1425806415604555779"
"1423626770666954757"
"1423388963910262785"
"1423360789495394305"
"1423358767891157001"
"1423356697326796807"
"1423332531596890115"
"1421540714220040192"
"1421155315601522692"
"1421122431897505800"
"1420983502913347584"
"1420734935808286720"
"1420623092704030723"
"1420436597565181952"
"1420436437976207360"
"1420355111403016193"
"1420052159333294082"
"1420012404625362946"
"1419694903945216002"
"1419259189566877698"
"1419003299890704385"
"1418718534432018433"
"1417029242857140225"
"1416719688562876423"
"1416586154128904195"
"1416402925765660673"
"1416385144240365578"
"1416144413806505997"
"1416085611728023561"
"1415939273346408452"
"1415764254255460352"
"1415671026642423813"
"1415617134109941761"
"1415554730248609792"
"1415345754617438208"
"1429891160974118924"
"1429550910301249538"
"1428717946021584900"
"1420085530348376065"
"1414856737144905731"
"1414692997875355654"
"1414679138443698179"
"1414645373658963974"
"1414363025298046977"
"1414029250168901633"
"1414014422545223680"
"1413866926539825154"
"1413732775945932800"
"1413704166434697220"
"1413229844385738758"
"1413220921750564871"
"1413215075737944067"
"1413214700511367169"
"1427730870321000462"
"1427375709669007366"
"1425254080109293571"
"1424758735147253761"
"1424081304887439370"
"1423835146092941314"
"1423829493693698048"
"1423821659576881158"
"1423820905592102916"
"1427413838287282177"
"1427408052840452101"
"1427405418582749185"
"1427403903163932675"
"1427403078580514819"
"1443011473249341444"
"1443005626880339971"
"1442996509939695629"
"1457924054665547779"
"1457914686750408706"
"1457905814237233152"
"1446613655949246465"
"1418350463439626241"
"1417625609476493315"
"1415765796622462980"
"1415237619806523398"
"1414400110088228866"
"1413859495533445122"
"1413593456635744256"
"1413502095681064961"
"1413417403174854657"
"1413256241015660548"
"1413051696226488322"
"1413029649857265665"
"1412896930389282827"
"1412851621168664582"
"1412780512041705472"
"1412765254438854660"
"1412722775580549124"
"1412472738707607556"
"1412438023912972290"
"1412358401426853891"
"1412345805621628932"
"1412280839623282688"
"1412370895490924545"
"1412369145426030595"
"1412366446198497283"
"1412365588513558529"
"1412364258382422017"
"1412356161941082116"
"1412354595167248386"
"1412353530183045123"
"1412352701850079232"
"1412352320571117569"
"1412351059981385730"
"1412350502428459008"
"1412347759915683841"
"1412343758675333122"
"1412343256109576192"
"1412340235405447168"
"1412335776260579331"
"1412333365185843222"
"1412330382008147968"
"1412330205520097280"
"1412330148536352769"
"1412329761393709067"
"1412329569336631297"
"1412327918169038849"
"1412327288239235074"
"1412326448002519041"
"1412326159015055365"
"1412325195587620868"
"1412324824114946052"
"1412324319020060676"
"1412323722782941185"
"1412318211576504326"
"1412317812886933512"
"1412313842047094785"
"1412311425968533508"
"1412311143012605955"
"1412309785022668801"
"1412295664680243207"
"1412294380975661057"
"1412292397787189250"
